individual_local_identifier,timestamp,latitude,longitude,ground_speed,height_above_ellipsoid,flight_clust_sm3
D329_014,2023-10-10 14:31:49.000,42.3572536,18.9042904,13.5855083468969,2227.4,shallow_circular_soaring
D329_014,2023-10-10 14:31:50.000,42.3571986,18.9043874,10.0463256016416,2227.7,shallow_circular_soaring
D329_014,2023-10-10 14:31:51.000,42.35718,18.9044487,5.44502498883653,2228.5,shallow_circular_soaring
D329_014,2023-10-10 14:31:52.000,42.3571744,18.9044645,1.43987377044007,2228.9,linear_soaring
D329_014,2023-10-10 14:31:53.000,42.3571656,18.9044458,1.8216729369577,2229.3,linear_soaring
D329_014,2023-10-10 14:31:54.000,42.3571432,18.9043976,4.67864624681183,2229.5,linear_soaring
D329_014,2023-10-10 14:31:55.000,42.3570914,18.904318,8.71529418895243,2229.3,linear_soaring
D329_014,2023-10-10 14:31:56.000,42.3570027,18.9042267,12.3918947929816,2229.3,linear_soaring
D329_014,2023-10-10 14:31:57.000,42.3568841,18.9041528,14.5185777385981,2229.8,linear_soaring
D329_014,2023-10-10 14:31:58.000,42.3567474,18.9041108,15.5872180371787,2230.4,linear_soaring
D329_014,2023-10-10 14:31:59.000,42.3566042,18.9040972,15.9623040559481,2231.0,linear_soaring
D329_014,2023-10-10 14:32:00.000,42.3564668,18.9041219,15.4124243799773,2231.4,linear_soaring
D329_014,2023-10-10 14:32:01.000,42.3563544,18.9041859,13.5596390181224,2231.6,linear_soaring
D329_014,2023-10-10 14:32:02.000,42.356283,18.9042685,10.4450631360879,2231.3,linear_soaring
D329_014,2023-10-10 14:32:03.000,42.3562497,18.9043426,7.12628896733003,2231.2,linear_soaring
D329_014,2023-10-10 14:32:04.000,42.3562375,18.9043942,4.45169724374296,2230.9,linear_soaring
D329_014,2023-10-10 14:32:05.000,42.3562361,18.9044262,2.6340398002352,2231.0,linear_soaring
D329_014,2023-10-10 14:32:06.000,42.3562354,18.9044458,1.61240914449987,2232.0,linear_soaring
D329_014,2023-10-10 14:45:10.000,42.2454912,18.8804598,17.0284654905786,1854.1,gliding
D329_014,2023-10-10 14:45:11.000,42.245341,18.8804956,16.9594883270165,1854.4,gliding
D329_014,2023-10-10 14:45:12.000,42.2451889,18.8805341,17.2071286600609,1854.4,gliding
D329_014,2023-10-10 14:45:13.000,42.2450377,18.8805753,17.1513353434515,1853.5,gliding
D329_014,2023-10-10 14:45:14.000,42.2448897,18.8806218,16.8961442593097,1852.6,gliding
D329_014,2023-10-10 14:45:15.000,42.2447493,18.8806792,16.3111240389983,1853.0,gliding
D329_014,2023-10-10 14:45:16.000,42.2446147,18.8807438,15.8834390102291,1852.6,gliding
D329_014,2023-10-10 14:45:17.000,42.2444816,18.8808162,15.9549226518727,1852.7,gliding
D329_014,2023-10-10 14:45:18.000,42.2443453,18.8808902,16.3341959425883,1852.3,gliding
D329_014,2023-10-10 14:45:19.000,42.2442099,18.8809683,16.3709561713988,1852.5,gliding
D329_014,2023-10-10 14:45:20.000,42.2440756,18.8810454,16.2261708501507,1852.0,gliding
D329_014,2023-10-10 14:45:21.000,42.243941,18.8811218,16.2344739178373,1851.4,gliding
D329_014,2023-10-10 14:45:22.000,42.2438094,18.8811953,15.8347255606781,1851.4,gliding
D329_014,2023-10-10 14:45:23.000,42.2436813,18.8812702,15.5212080987142,1851.3,gliding
D329_014,2023-10-10 14:45:24.000,42.2435577,18.8813565,15.4711292255209,1851.0,gliding
D329_014,2023-10-10 14:45:25.000,42.2434386,18.8814547,15.5154629385621,1851.1,gliding
D329_014,2023-10-10 14:45:26.000,42.2433214,18.8815571,15.5205553901201,1850.9,gliding
D329_014,2023-10-10 14:45:27.000,42.2432031,18.8816577,15.5439660892384,1850.4,gliding
D329_014,2023-10-10 14:45:28.000,42.2430815,18.8817514,15.5665989188366,1850.1,gliding
D329_014,2023-10-10 14:45:29.000,42.2429588,18.8818342,15.2514095414628,1850.3,gliding
D329_014,2023-10-10 14:45:30.000,42.2428316,18.8819051,15.3008518472151,1850.0,gliding
D329_014,2023-10-10 14:45:31.000,42.2426951,18.8819701,16.0936443830812,1849.7,gliding
D329_014,2023-10-10 14:45:32.000,42.2425516,18.8820319,16.7478384920283,1849.2,gliding
D329_014,2023-10-10 14:45:33.000,42.2424053,18.8820933,17.0349406876223,1849.0,gliding
D329_014,2023-10-10 14:45:34.000,42.2422583,18.8821561,17.14369040886,1849.1,gliding
D329_014,2023-10-10 14:45:35.000,42.242115,18.8822234,16.8698787241925,1849.0,gliding
D329_014,2023-10-10 14:45:36.000,42.2419734,18.8822962,16.8471389499255,1848.6,gliding
D329_014,2023-10-10 14:45:37.000,42.2418305,18.8823715,17.056030851795,1848.0,gliding
D329_014,2023-10-10 14:45:38.000,42.241686,18.8824409,17.053114124731,1847.1,gliding
D329_014,2023-10-10 14:45:39.000,42.2415409,18.8825011,16.8783147858702,1846.5,gliding
D329_014,2023-10-10 14:45:40.000,42.2413961,18.8825516,16.6290622411806,1846.4,gliding
D329_014,2023-10-10 14:45:41.000,42.241248,18.8825865,16.7167215062044,1846.2,gliding
D329_014,2023-10-10 14:45:42.000,42.241092,18.8826021,17.3939066779789,1846.3,gliding
D329_014,2023-10-10 14:45:43.000,42.2409318,18.8825997,17.814550792143,1846.3,gliding
D329_014,2023-10-10 14:45:44.000,42.2407684,18.8825946,18.1741294166081,1846.4,gliding
D329_014,2023-10-10 14:45:45.000,42.240605,18.8825865,18.1815109042358,1846.7,gliding
D329_014,2023-10-10 14:45:46.000,42.2404417,18.8825849,18.1586377208386,1846.8,gliding
D329_014,2023-10-10 14:45:47.000,42.2402796,18.8825928,18.0364542714713,1847.0,gliding
D329_014,2023-10-10 14:45:48.000,42.2401185,18.8826173,18.0267126612142,1847.2,gliding
D329_014,2023-10-10 14:45:49.000,42.2399622,18.8826582,17.7029272319908,1846.7,gliding
D329_014,2023-10-10 14:45:50.000,42.2398123,18.8827071,17.1473621804026,1846.0,gliding
D329_014,2023-10-10 14:45:51.000,42.2396656,18.8827566,16.8135945762082,1845.4,gliding
D329_014,2023-10-10 14:45:52.000,42.2395215,18.8828003,16.4220965498499,1845.3,gliding
D329_014,2023-10-10 14:45:53.000,42.239376,18.8828382,16.4769811908885,1844.9,gliding
D329_014,2023-10-10 14:45:54.000,42.2392269,18.8828798,16.9291921621369,1844.5,gliding
D329_014,2023-10-10 14:45:55.000,42.2390779,18.8829267,17.0119896619587,1843.9,gliding
D329_014,2023-10-10 14:45:56.000,42.2389318,18.882978,16.7855536635324,1842.9,gliding
D329_014,2023-10-10 14:45:57.000,42.2387889,18.8830348,16.5635041256152,1841.8,gliding
D329_014,2023-10-10 14:45:58.000,42.2386515,18.8830961,16.0900581908962,1841.1,gliding
D329_014,2023-10-10 14:45:59.000,42.2385168,18.8831631,15.9612835274249,1841.3,gliding
D329_014,2023-10-10 14:46:00.000,42.2383791,18.8832271,16.1926963153728,1841.4,gliding
D329_014,2023-10-10 14:46:01.000,42.2382382,18.8832839,16.350291920883,1841.6,gliding
D329_014,2023-10-10 14:46:02.000,42.2380936,18.8833314,16.5474880073052,1841.4,gliding
D329_014,2023-10-10 14:46:03.000,42.2379442,18.8833764,17.0205979655531,1841.1,gliding
D329_014,2023-10-10 14:46:04.000,42.2377892,18.8834155,17.5332470182753,1841.0,gliding
D329_014,2023-10-10 14:46:05.000,42.2376313,18.8834453,17.7282716277458,1840.9,gliding
D329_014,2023-10-10 14:46:06.000,42.2374717,18.8834672,17.8380833111571,1841.2,gliding
D329_014,2023-10-10 14:46:07.000,42.2373131,18.8834838,17.6884132710932,1841.5,gliding
D329_014,2023-10-10 14:46:08.000,42.2371584,18.883497,17.2361728019989,1841.1,gliding
D329_014,2023-10-10 14:46:09.000,42.2370072,18.8835072,16.8336563835206,1840.9,gliding
D329_014,2023-10-10 14:46:10.000,42.2368536,18.8835225,17.1259503826971,1840.1,gliding
D329_014,2023-10-10 14:46:11.000,42.236697,18.8835442,17.5045529243798,1839.4,gliding
D329_014,2023-10-10 14:46:12.000,42.2365359,18.8835668,18.0098946464801,1838.7,gliding
D329_014,2023-10-10 14:46:13.000,42.2363706,18.8835881,18.4640072875547,1838.2,gliding
D329_014,2023-10-10 14:46:14.000,42.2362068,18.8836125,18.3241946625819,1838.6,gliding
D329_014,2023-10-10 14:46:15.000,42.2360473,18.8836409,17.8890687975804,1839.1,gliding
D329_014,2023-10-10 14:46:16.000,42.2358904,18.8836732,17.6479996381062,1838.5,gliding
D329_014,2023-10-10 14:46:17.000,42.2357356,18.8837148,17.5504057756975,1837.4,gliding
D329_014,2023-10-10 14:46:18.000,42.2355855,18.8837661,17.2164451842825,1836.9,gliding
D329_014,2023-10-10 14:46:19.000,42.2354424,18.8838211,16.5437377838687,1837.2,gliding
D329_014,2023-10-10 14:46:20.000,42.2353014,18.8838791,16.3895194868586,1837.5,gliding
D329_014,2023-10-10 14:46:21.000,42.2351579,18.8839322,16.5445091877713,1837.8,gliding
D329_014,2023-10-10 14:46:22.000,42.2350111,18.8839777,16.7477371138787,1837.7,gliding
D329_014,2023-10-10 14:46:23.000,42.2348618,18.8840178,16.9265010251088,1837.0,gliding
D329_014,2023-10-10 14:46:24.000,42.23471,18.8840532,17.1291735974708,1835.8,gliding
D329_014,2023-10-10 14:46:25.000,42.2345572,18.8840872,17.2196474629335,1834.5,gliding
D329_014,2023-10-10 14:46:26.000,42.2344066,18.8841263,17.0525734771358,1833.7,gliding
D329_014,2023-10-10 14:46:27.000,42.2342571,18.8841755,17.1100440463982,1833.4,gliding
D329_014,2023-10-10 14:46:28.000,42.2341071,18.8842316,17.3069355070208,1832.8,gliding
D329_014,2023-10-10 14:46:29.000,42.2339547,18.8842943,17.7149167225753,1832.6,gliding
D329_014,2023-10-10 14:46:30.000,42.2338021,18.8843533,17.6499429145803,1831.8,gliding
D329_014,2023-10-10 14:46:31.000,42.2336494,18.8844045,17.4949080515626,1830.7,gliding
D329_014,2023-10-10 14:46:32.000,42.2334967,18.8844485,17.3616190938398,1829.9,gliding
D329_014,2023-10-10 14:46:33.000,42.2333439,18.8844869,17.2822407767319,1829.7,gliding
D329_014,2023-10-10 14:46:34.000,42.2331896,18.8845245,17.4344317957261,1829.4,gliding
D329_014,2023-10-10 14:46:35.000,42.2330342,18.88456,17.5251556247383,1829.6,gliding
D329_014,2023-10-10 14:46:35.999,42.2328781,18.8845932,17.589045250485,1829.8,gliding
D329_014,2023-10-10 14:46:36.999,42.2327238,18.8846295,17.4157501158456,1830.3,gliding
D329_014,2023-10-10 14:46:38.000,42.2325722,18.8846706,17.1762723457441,1830.5,gliding
D329_014,2023-10-10 14:46:39.000,42.2324192,18.8847076,17.2834258020076,1829.9,gliding
D329_014,2023-10-10 14:46:40.000,42.2322645,18.8847368,17.3690636705081,1829.1,gliding
D329_014,2023-10-10 14:46:41.000,42.2321097,18.8847588,17.3080396915025,1828.5,gliding
D329_014,2023-10-10 14:46:42.000,42.2319554,18.88477,17.1821657445817,1828.5,gliding
D329_014,2023-10-10 14:46:43.000,42.2317996,18.8847806,17.3461649174695,1828.6,gliding
D329_014,2023-10-10 14:46:44.000,42.2316438,18.8847954,17.3669970359419,1828.6,gliding
D329_014,2023-10-10 14:46:45.000,42.2314864,18.8848188,17.6078262588161,1828.5,gliding
D329_014,2023-10-10 14:46:46.000,42.2313291,18.8848454,17.6275650775337,1828.5,gliding
D329_014,2023-10-10 14:46:47.000,42.2311723,18.8848721,17.5734283481707,1827.7,gliding
D329_014,2023-10-10 14:46:48.000,42.2310144,18.884901,17.7182040437463,1826.7,gliding
D329_014,2023-10-10 14:46:49.000,42.2308565,18.8849291,17.7094796456183,1826.4,gliding
D329_014,2023-10-10 14:46:50.000,42.2306999,18.8849541,17.5343852636622,1826.5,gliding
D329_014,2023-10-10 14:46:51.000,42.2305427,18.884983,17.6410780397661,1826.4,gliding
D329_014,2023-10-10 14:46:52.000,42.230383,18.8850146,17.9474414336173,1826.0,gliding
D329_014,2023-10-10 14:46:53.000,42.2302228,18.8850498,18.0476748100739,1825.3,gliding
D329_014,2023-10-10 14:46:54.000,42.230064,18.8850833,17.8719045702767,1825.1,gliding
D329_014,2023-10-10 14:46:55.000,42.2299067,18.8851117,17.6465970856563,1825.5,gliding
D329_014,2023-10-10 14:46:56.000,42.2297516,18.8851367,17.3687605157937,1825.9,gliding
D329_014,2023-10-10 14:46:57.000,42.2295951,18.8851632,17.538283004494,1826.3,gliding
D329_014,2023-10-10 14:46:58.000,42.2294399,18.8851878,17.375933124045,1826.3,gliding
D329_014,2023-10-10 14:46:59.000,42.2292827,18.8852137,17.6094681704229,1825.8,gliding
D329_014,2023-10-10 14:47:00.000,42.2291223,18.8852364,17.9333552669946,1824.7,gliding
D329_014,2023-10-10 14:47:01.000,42.2289609,18.8852489,17.976375846467,1824.2,gliding
D329_014,2023-10-10 14:47:02.000,42.2287978,18.8852487,18.1359284776759,1824.0,gliding
D329_014,2023-10-10 14:47:03.000,42.2286324,18.8852447,18.394618347738,1824.2,gliding
D329_014,2023-10-10 14:47:04.000,42.2284688,18.8852449,18.191526006037,1824.2,linear_soaring
D329_014,2023-10-10 14:47:05.000,42.2283065,18.8852558,18.0692666633471,1824.0,linear_soaring
D329_014,2023-10-10 15:00:11.000,42.1229269,18.8473857,15.775101396466,1738.8,gliding
D329_014,2023-10-10 15:00:12.000,42.1227979,18.8473168,15.4287312445517,1739.3,gliding
D329_014,2023-10-10 15:00:13.000,42.1226706,18.8472561,15.0143245380323,1739.2,gliding
D329_014,2023-10-10 15:00:14.000,42.1225434,18.8471999,14.8841237812435,1738.3,gliding
D329_014,2023-10-10 15:00:15.000,42.1224143,18.8471364,15.2807733948782,1736.7,gliding
D329_014,2023-10-10 15:00:16.000,42.1222825,18.8470623,15.878705080242,1735.2,gliding
D329_014,2023-10-10 15:00:17.000,42.1221503,18.8469843,16.0459987297689,1734.3,gliding
D329_014,2023-10-10 15:00:18.000,42.1220214,18.8469099,15.5913053273296,1733.7,gliding
D329_014,2023-10-10 15:00:19.000,42.1218974,18.8468383,14.9995394103587,1732.8,gliding
D329_014,2023-10-10 15:00:20.000,42.1217742,18.8467677,14.8853574635802,1731.6,gliding
D329_014,2023-10-10 15:00:21.000,42.121651,18.8466943,14.9772050261669,1730.1,gliding
D329_014,2023-10-10 15:00:22.000,42.121528,18.8466159,15.1284807090943,1728.5,gliding
D329_014,2023-10-10 15:00:23.000,42.1214022,18.8465374,15.4139976052637,1727.2,gliding
D329_014,2023-10-10 15:00:24.000,42.1212724,18.8464576,15.8629334356374,1726.1,gliding
D329_014,2023-10-10 15:00:25.000,42.1211381,18.8463762,16.3732011961803,1725.2,gliding
D329_014,2023-10-10 15:00:26.000,42.121004,18.8462875,16.6091821885202,1724.9,gliding
D329_014,2023-10-10 15:00:27.000,42.1208735,18.8461893,16.6182255575569,1724.5,gliding
D329_014,2023-10-10 15:00:28.000,42.1207431,18.8460905,16.6327134021716,1724.7,gliding
D329_014,2023-10-10 15:00:29.000,42.1206116,18.8459968,16.5387767716739,1724.8,gliding
D329_014,2023-10-10 15:00:30.000,42.1204791,18.8459063,16.5162314668222,1724.3,gliding
D329_014,2023-10-10 15:00:31.000,42.1203476,18.8458153,16.4359142108054,1723.1,gliding
D329_014,2023-10-10 15:00:32.000,42.120218,18.8457163,16.5633807298403,1721.4,gliding
D329_014,2023-10-10 15:00:33.000,42.1200903,18.8456086,16.749159143779,1720.2,gliding
D329_014,2023-10-10 15:00:34.000,42.1199654,18.8454912,16.9305319448613,1719.4,gliding
D329_014,2023-10-10 15:00:35.000,42.1198372,18.8453723,17.3026461066212,1718.8,gliding
D329_014,2023-10-10 15:00:36.000,42.1197063,18.8452558,17.4409989183986,1718.6,gliding
D329_014,2023-10-10 15:00:37.000,42.119572,18.8451439,17.5553502308886,1718.3,gliding
D329_014,2023-10-10 15:00:38.000,42.1194345,18.8450379,17.6124683020799,1718.1,gliding
D329_014,2023-10-10 15:00:39.000,42.1192963,18.8449352,17.5470919462301,1717.8,gliding
D329_014,2023-10-10 15:00:40.000,42.1191589,18.8448331,17.4453067739797,1717.7,gliding
D329_014,2023-10-10 15:00:41.000,42.1190228,18.8447326,17.2550771131224,1716.9,gliding
D329_014,2023-10-10 15:00:42.000,42.1188873,18.8446334,17.1451741730542,1715.6,gliding
D329_014,2023-10-10 15:00:43.000,42.1187523,18.8445351,17.0609434782069,1714.4,gliding
D329_014,2023-10-10 15:00:44.000,42.1186166,18.8444408,16.9758072265923,1713.2,gliding
D329_014,2023-10-10 15:00:45.000,42.1184744,18.8443509,17.4642203676503,1712.1,gliding
D329_014,2023-10-10 15:00:46.000,42.1183268,18.8442577,18.1234385232361,1710.4,gliding
D329_014,2023-10-10 15:00:47.000,42.1181773,18.8441611,18.4344505719246,1708.9,gliding
D329_014,2023-10-10 15:00:48.000,42.1180289,18.8440674,18.2215037985258,1708.1,gliding
D329_014,2023-10-10 15:00:49.000,42.1178818,18.8439751,18.0416793856322,1708.1,gliding
D329_014,2023-10-10 15:00:50.000,42.1177377,18.8438793,17.8656034080318,1708.1,gliding
D329_014,2023-10-10 15:00:51.000,42.1175913,18.8437872,17.964174675996,1707.7,gliding
D329_014,2023-10-10 15:00:52.000,42.11744,18.8436977,18.3721504123574,1706.4,gliding
D329_014,2023-10-10 15:00:53.000,42.1172857,18.8436107,18.5975778073881,1705.3,gliding
D329_014,2023-10-10 15:00:54.000,42.1171325,18.8435332,18.1949488493564,1704.8,gliding
D329_014,2023-10-10 15:00:55.000,42.1169806,18.8434595,17.9511394191437,1704.5,gliding
D329_014,2023-10-10 15:00:56.000,42.1168285,18.8433798,18.1454426135907,1703.8,gliding
D329_014,2023-10-10 15:00:57.000,42.1166774,18.8432907,18.3385767433421,1703.4,gliding
D329_014,2023-10-10 15:00:58.000,42.1165275,18.8431958,18.4146190358886,1703.0,gliding
D329_014,2023-10-10 15:00:59.000,42.1163805,18.8430967,18.2755589319237,1702.9,gliding
D329_014,2023-10-10 15:01:00.000,42.1162334,18.8429992,18.2269008744985,1702.6,gliding
D329_014,2023-10-10 15:01:01.000,42.1160872,18.8429027,18.1007327829125,1702.0,gliding
D329_014,2023-10-10 15:01:02.000,42.1159444,18.8428085,17.6777693454125,1701.8,gliding
D329_014,2023-10-10 15:01:03.000,42.1158016,18.8427215,17.4249150126989,1701.9,gliding
D329_014,2023-10-10 15:01:04.000,42.1156551,18.8426433,17.5206192671453,1701.5,gliding
D329_014,2023-10-10 15:01:05.000,42.1155051,18.8425687,17.7781013254459,1700.8,gliding
D329_014,2023-10-10 15:01:06.000,42.1153533,18.8424964,17.9019312085037,1699.9,gliding
D329_014,2023-10-10 15:01:07.000,42.1152032,18.8424279,17.6208210300505,1699.7,gliding
D329_014,2023-10-10 15:01:08.000,42.115055,18.8423647,17.2840015065122,1700.0,gliding
D329_014,2023-10-10 15:01:09.000,42.1149048,18.8423069,17.368659657697,1699.9,gliding
D329_014,2023-10-10 15:01:10.000,42.1147517,18.8422522,17.6117277636958,1700.0,gliding
D329_014,2023-10-10 15:01:11.000,42.114599,18.8421983,17.5519096955393,1699.4,gliding
D329_014,2023-10-10 15:01:12.000,42.1144477,18.8421417,17.4595898099475,1698.3,gliding
D329_014,2023-10-10 15:01:13.000,42.1142981,18.8420812,17.3672072592761,1697.8,gliding
D329_014,2023-10-10 15:01:14.000,42.1141469,18.8420246,17.4488813882267,1697.4,gliding
D329_014,2023-10-10 15:01:15.000,42.1139918,18.8419734,17.7559275059454,1697.1,gliding
D329_014,2023-10-10 15:01:16.000,42.1138341,18.8419269,17.9500537409599,1696.7,gliding
D329_014,2023-10-10 15:01:17.000,42.1136758,18.8418823,17.9825216348012,1696.7,gliding
D329_014,2023-10-10 15:01:18.000,42.1135181,18.8418382,17.9087998880757,1696.4,gliding
D329_014,2023-10-10 15:01:19.000,42.1133608,18.8417931,17.8822311579357,1695.1,gliding
D329_014,2023-10-10 15:01:20.000,42.1132019,18.8417431,18.1438767009226,1693.4,gliding
D329_014,2023-10-10 15:01:21.000,42.1130433,18.8416873,18.2262973168277,1692.6,gliding
D329_014,2023-10-10 15:01:22.000,42.1128888,18.841633,17.7539312426734,1692.4,gliding
D329_014,2023-10-10 15:01:23.000,42.1127341,18.8415824,17.7010135422489,1691.9,gliding
D329_014,2023-10-10 15:01:24.000,42.1125751,18.8415394,18.0323077468583,1691.3,gliding
D329_014,2023-10-10 15:01:25.000,42.112416,18.841499,18.0022794203359,1690.7,gliding
D329_014,2023-10-10 15:01:26.000,42.1122621,18.8414591,17.4265518880466,1690.7,gliding
D329_014,2023-10-10 15:01:27.000,42.11211,18.8414188,17.2363789958554,1689.8,gliding
D329_014,2023-10-10 15:01:28.000,42.111954,18.8413823,17.6057921164459,1688.3,gliding
D329_014,2023-10-10 15:01:29.000,42.1117943,18.8413472,17.9923474002446,1687.0,gliding
D329_014,2023-10-10 15:01:30.000,42.1116358,18.841304,17.9810723539898,1686.4,gliding
D329_014,2023-10-10 15:01:31.000,42.1114847,18.8412504,17.3735998082402,1686.6,gliding
D329_014,2023-10-10 15:01:32.000,42.11134,18.8411894,16.8583904147527,1686.6,gliding
D329_014,2023-10-10 15:01:33.000,42.1111954,18.8411241,16.9570988161631,1685.9,gliding
D329_014,2023-10-10 15:01:34.000,42.111049,18.841057,17.1942268529305,1684.7,gliding
D329_014,2023-10-10 15:01:35.000,42.1109027,18.8409886,17.2185451886836,1683.5,gliding
D329_014,2023-10-10 15:01:36.000,42.1107584,18.8409168,17.103680874059,1682.5,gliding
D329_014,2023-10-10 15:01:37.000,42.1106152,18.8408464,16.9490757050574,1681.2,gliding
D329_014,2023-10-10 15:01:38.000,42.1104722,18.8407764,16.9168978963199,1680.3,gliding
D329_014,2023-10-10 15:01:39.000,42.1103265,18.8407027,17.3042613155203,1679.2,gliding
D329_014,2023-10-10 15:01:40.000,42.1101739,18.8406291,18.021835972511,1678.4,gliding
D329_014,2023-10-10 15:01:41.000,42.1100191,18.8405553,18.2578508511441,1678.3,gliding
D329_014,2023-10-10 15:01:42.000,42.1098644,18.8404878,18.0806268513364,1678.5,gliding
D329_014,2023-10-10 15:01:43.000,42.1097092,18.8404251,18.0158911410651,1678.0,gliding
D329_014,2023-10-10 15:01:44.000,42.1095518,18.8403639,18.21567990147,1677.5,gliding
D329_014,2023-10-10 15:01:45.000,42.1093946,18.8403009,18.2360756977674,1676.5,gliding
D329_014,2023-10-10 15:01:46.000,42.1092406,18.8402368,17.9218601402078,1675.2,gliding
D329_014,2023-10-10 15:01:47.000,42.1090876,18.8401714,17.847771986267,1673.6,gliding
D329_014,2023-10-10 15:01:48.000,42.1089361,18.8401007,17.8270673341755,1672.7,gliding
D329_014,2023-10-10 15:01:49.000,42.1087852,18.8400234,17.9501601222152,1672.4,gliding
D329_014,2023-10-10 15:01:50.000,42.1086359,18.8399379,18.0375738255023,1672.5,gliding
D329_014,2023-10-10 15:01:51.000,42.1084902,18.8398477,17.8281499753396,1672.4,gliding
D329_014,2023-10-10 15:01:52.000,42.1083475,18.8397554,17.5998184037647,1671.7,gliding
D329_014,2023-10-10 15:01:53.000,42.1082082,18.8396591,17.407835260678,1670.5,gliding
D329_014,2023-10-10 15:01:54.000,42.1080748,18.8395563,17.0864432439266,1669.7,gliding
D329_014,2023-10-10 15:01:55.000,42.1079493,18.8394457,16.6728912570721,1669.2,gliding
D329_014,2023-10-10 15:01:56.000,42.1078307,18.8393247,16.5394019964848,1668.9,gliding
D329_014,2023-10-10 15:01:57.000,42.107715,18.8391968,16.6384612560214,1668.2,gliding
D329_014,2023-10-10 15:01:58.000,42.1075996,18.8390648,16.8295340291509,1668.1,linear_soaring
D329_014,2023-10-10 15:01:59.000,42.1074885,18.8389351,16.3430474514908,1668.3,linear_soaring
D329_014,2023-10-10 15:02:00.000,42.1073839,18.8388119,15.4458154822614,1668.2,linear_soaring
D329_014,2023-10-10 15:02:01.000,42.1072799,18.838692,15.2173118081729,1668.1,linear_soaring
D329_014,2023-10-10 15:02:02.000,42.10717,18.8385719,15.7320532871671,1667.8,linear_soaring
D329_014,2023-10-10 15:02:03.000,42.1070566,18.8384502,16.1181288029281,1668.1,linear_soaring
D329_014,2023-10-10 15:02:04.000,42.1069424,18.8383318,16.0204119888286,1668.5,linear_soaring
D329_014,2023-10-10 15:02:05.000,42.1068223,18.83822,16.2298000860958,1668.5,linear_soaring
D329_014,2023-10-10 15:02:06.000,42.1066944,18.8381159,16.6135704287518,1668.1,linear_soaring
D329_014,2023-10-10 15:15:11.000,42.0328204,18.8175018,9.0390796150395,1452.6,gliding
D329_014,2023-10-10 15:15:12.000,42.0328119,18.8176057,8.63314419051376,1447.1,gliding
D329_014,2023-10-10 15:15:13.000,42.0328162,18.8177071,8.38840988037979,1442.1,gliding
D329_014,2023-10-10 15:15:14.000,42.0328273,18.8178082,8.44072280516919,1438.0,gliding
D329_014,2023-10-10 15:15:15.000,42.0328404,18.8179122,8.71214526669414,1434.2,gliding
D329_014,2023-10-10 15:15:16.000,42.0328526,18.8180163,8.7041289968462,1430.6,gliding
D329_014,2023-10-10 15:15:17.000,42.0328642,18.8181206,8.71031482011996,1427.4,gliding
D329_014,2023-10-10 15:15:18.000,42.0328738,18.8182254,8.72115138735744,1424.4,gliding
D329_014,2023-10-10 15:15:19.000,42.0328784,18.8183342,9.00048566834492,1420.4,gliding
D329_014,2023-10-10 15:15:20.000,42.0328858,18.8184409,8.8508291035923,1417.0,gliding
D329_014,2023-10-10 15:15:21.000,42.032897,18.8185435,8.56489803043401,1414.0,gliding
D329_014,2023-10-10 15:15:22.000,42.0329102,18.8186402,8.12033483607819,1411.9,gliding
D329_014,2023-10-10 15:15:23.000,42.0329272,18.8187346,8.02250361291302,1410.5,gliding
D329_014,2023-10-10 15:15:24.000,42.032949,18.8188264,7.95995771153589,1409.7,gliding
D329_014,2023-10-10 15:15:25.000,42.0329741,18.8189134,7.70844928188478,1408.9,gliding
D329_014,2023-10-10 15:15:26.000,42.0330017,18.8189952,7.42035572446568,1407.8,gliding
D329_014,2023-10-10 15:15:27.000,42.0330288,18.8190736,7.14199186171585,1406.4,gliding
D329_014,2023-10-10 15:15:28.000,42.0330568,18.8191519,7.17734420522552,1404.6,gliding
D329_014,2023-10-10 15:15:29.000,42.0330897,18.8192277,7.25092915511433,1402.7,gliding
D329_014,2023-10-10 15:15:30.000,42.0331276,18.8192986,7.21453862549402,1400.8,gliding
D329_014,2023-10-10 15:15:31.000,42.0331682,18.8193696,7.40046912056257,1399.2,gliding
D329_014,2023-10-10 15:15:32.000,42.0332044,18.8194472,7.5682735783716,1399.1,gliding
D329_014,2023-10-10 15:15:33.000,42.0332323,18.8195337,7.78863906860066,1399.2,gliding
D329_014,2023-10-10 15:15:34.000,42.0332558,18.8196274,8.16802930597935,1399.2,gliding
D329_014,2023-10-10 15:15:35.000,42.0332777,18.8197269,8.5710052958101,1398.8,gliding
D329_014,2023-10-10 15:15:36.000,42.0332966,18.8198293,8.71450506784672,1398.0,gliding
D329_014,2023-10-10 15:15:37.000,42.0333117,18.8199356,8.93851769058662,1396.8,gliding
D329_014,2023-10-10 15:15:38.000,42.0333256,18.8200451,9.1748164900729,1395.5,gliding
D329_014,2023-10-10 15:15:39.000,42.033341,18.8201544,9.18815193088105,1394.2,gliding
D329_014,2023-10-10 15:15:40.000,42.0333585,18.8202604,8.96827355236998,1393.2,gliding
D329_014,2023-10-10 15:15:41.000,42.0333777,18.8203619,8.65054782067657,1392.8,gliding
D329_014,2023-10-10 15:15:42.000,42.0334003,18.820461,8.56184230301276,1392.4,gliding
D329_014,2023-10-10 15:15:43.000,42.033425,18.820561,8.70376577221719,1391.9,gliding
D329_014,2023-10-10 15:15:44.000,42.0334515,18.8206643,9.02614341399092,1391.2,gliding
